x,y_true
-7.095798547491726227e-01,-2.316509853185176659e+00
-1.258504910675334543e+00,-5.404882381956856996e+00
-2.170170504243704168e-01,-1.007036763648551325e+00
-3.084827884558197231e-01,-1.016087597061010372e+00
2.426716486345522394e+00,-7.012759312937127731e+00
4.329598253606961600e-01,-1.016453003571438307e+00
-1.377617500754237279e+00,-6.265848174854119712e+00
-5.647740041709422565e-01,-2.219567090064466619e+00
1.021383295429398430e+00,-2.071110591903819298e+00
2.088442772869925079e+00,-5.526346850349087347e+00
-1.585983312237958298e+00,-7.934938918101547500e+00
-1.879924385139045029e+00,-1.052203987496978321e+01
1.870965175371782196e+00,-5.482131636564376187e+00
3.896141773709038691e-01,-1.379589234953628063e+00
-8.682927318763664637e-01,-2.924600698108940300e+00
5.346290861224353153e-01,-1.192425793470768491e+00
-2.635747739016877755e+00,-2.137705384960598209e+01
3.375506597160998941e-03,-1.002202933434477528e+00
3.278211728430852623e-01,-1.257447751947206704e+00
9.242701395378297713e-01,-2.062939479784027696e+00
-1.013895952292537705e+00,-4.258769922814027886e+00
8.568716140335903841e-02,-1.253799924844347213e+00
-9.254246260595873075e-01,-3.170185866819144493e+00
2.553837556743170922e-01,-7.795560892135710018e-01
-8.953463223630241385e-01,-3.175537144625204533e+00
-4.081008391602206076e-01,-1.987802694481944465e+00
-9.958153947902290692e-01,-3.867054785432780584e+00
6.511362418236570360e-01,-1.745818350430521804e+00
8.584511166566652918e-01,-1.560730110569624962e+00
-2.346205699574137882e-01,-1.377208976374614924e+00
3.823799496002833892e-02,-1.255225445893062508e+00
-1.448591414633544128e+00,-6.825605531905445389e+00
-2.996766480067870608e-01,-1.497562961641879298e+00
-5.020461704174478124e-02,-6.592453003895422103e-01
2.620793091029975042e+00,-8.210099462873868603e+00
-1.111967025774163620e+00,-4.791206293326475851e+00
1.464177238752437438e+00,-4.152092200334156935e+00
9.968587734658079791e-01,-2.199540299947638999e+00
2.806364044901363819e-01,-1.151047302428876984e+00
1.758620484195133393e+00,-5.031717980067698548e+00
3.721054726068628860e-01,-7.781088195966456844e-01
3.891591956679287256e-01,-9.238180241977574925e-01
-5.312065301754534397e-02,-1.039303372614897469e+00
1.223568882418627490e+00,-2.491826486884591851e+00
1.096469233810883681e+00,-2.295153612070409466e+00
-6.256772874962124309e-01,-2.374977309812615900e+00
-1.319247194598767381e+00,-6.089065513023101062e+00
-2.029806373956570820e-01,-9.819061209457455863e-01
-8.000385643976464234e-01,-2.734673166292734603e+00
-6.352457461535510053e-02,-9.974729920540471584e-01
1.237438134684139213e+00,-3.086962349979407882e+00
-4.573016550867899932e-01,-1.523603478943894141e+00
-4.282338131157487765e-02,-1.213977654807589790e+00
5.802273480839522518e-02,-1.003159969294622478e+00
8.484308822052846200e-01,-1.470499382534963484e+00
-2.246889333984605219e+00,-1.578871069762208634e+01
-6.067002947652967437e-01,-2.499763185465193605e+00
2.112836922794727179e-01,-1.243946987246457914e+00
1.200078956426861243e+00,-2.513262484169625388e+00
-4.919024475062051538e-01,-1.701911873194690727e+00
-1.876552706041874075e+00,-1.099585180577001609e+01
6.197114459661362540e-01,-1.514103662567472197e+00
-6.353623888256293428e-01,-2.080657897170623105e+00
-1.189666659090361289e+00,-5.142846041133552148e+00
-6.243453897132240638e-01,-2.088382926034658915e+00
-1.845253576558495423e-01,-1.345060441074329427e+00
-6.047446645382127395e-01,-2.324568856910916193e+00
-2.205566057099069166e+00,-1.520990529053042017e+01
8.970661968871321834e-01,-2.038206064584769717e+00
1.274875041278722199e+00,-3.003763922096799099e+00
6.515219913395057239e-01,-1.381369272558204742e+00
-1.137685670424816609e+00,-5.521353286666919047e+00
-2.014915339475179812e-01,-1.386310179574294255e+00
-6.521315229458061677e-03,-1.101238290259054953e+00
5.987943895619102230e-01,-9.770365709281249034e-01
6.683404887180808274e-01,-1.739628325331874059e+00
-7.341737987784957564e-01,-2.523128441266869526e+00
8.199555641356041924e-02,-5.985258033917495446e-01
4.572804046152411095e-01,-1.489126730822419642e+00
1.455822322146766545e+00,-3.486783212724963832e+00
7.045065398247231103e-01,-1.736073411755561624e+00
7.890566873755189281e-01,-1.829468520513146679e+00
8.382662792936093621e-02,-1.172741489134848658e+00
1.410459145203503795e+00,-3.614736643605032107e+00
4.097627959594973834e-01,-4.298112287899447104e-01
-8.610879101735704477e-01,-2.893916638143830600e+00
1.403369970125190713e+00,-3.132616147366560355e+00
6.979032725390276193e-01,-1.400209837590742357e+00
-4.430440211284822905e-01,-2.041751485044970060e+00
-4.794929673992433528e-01,-1.633906575429710406e+00
2.965755451407617871e-01,-7.515681583843312197e-01
4.631847952675847147e-01,-1.381026258739186163e+00
1.972922656312064427e-01,-7.355668412143973045e-01
3.113086734428848756e-01,-8.530368254754154833e-01
1.699957374576380520e+00,-3.992932318208592513e+00
1.071543152234885721e+00,-2.495978357407119486e+00
1.906355912650243289e-01,-1.249690387733180641e+00
9.413105807674833070e-01,-2.141664075856001936e+00
-1.032523903527539533e+00,-3.619814284407254501e+00
3.979270499468089417e-01,-1.555926779911909419e+00
1.809306349733110109e+00,-5.382741825541375036e+00
-2.180458953923738452e-01,-1.184872185990873961e+00
-8.476339286190848199e-01,-3.154134082201041966e+00
-6.520888885930606893e-01,-2.257736663499117391e+00
-1.089633037342388366e+00,-4.071205330586264992e+00
-7.847619081277034114e-01,-2.907214776688266333e+00
-3.705080985900289781e-01,-1.943316598104567250e+00
-1.405567019178642019e+00,-5.975959734230541720e+00
1.561833394960304711e-02,-1.241984626650519008e+00
9.022771737866471797e-01,-2.221464626778006490e+00
-9.077561801469203884e-01,-3.050393775387108874e+00
1.519283923641768785e+00,-3.900873478895556801e+00
5.107920885275947231e-01,-1.242287526018612809e+00
1.030580585624057299e+00,-2.159832101612073618e+00
-6.578345538521370717e-01,-2.008916742437475644e+00
8.545252270666157113e-01,-1.929333565023521935e+00
-1.091933900395313017e+00,-3.941198505818943154e+00
8.902475008365087206e-01,-2.462240247314271269e+00
1.718393397935312206e-01,-7.816687775463044829e-01
5.532512199847836598e-01,-1.494627217026891053e+00
-1.175594605624851630e+00,-4.496184348309037127e+00
-8.950698422766046880e-01,-3.229449413834739602e+00
5.972282182533847905e-01,-1.519069228208291156e+00
-9.483480042242007357e-01,-3.363064601539301979e+00
4.632062920991230626e-01,-9.444042330252662154e-01
-1.367137806460245741e+00,-6.027808084161025093e+00
8.481742126666681481e-01,-2.089083113552722359e+00
-1.232523314768509071e+00,-5.337196305026489007e+00
5.522999376795232340e-01,-1.284397402671055843e+00
6.256309336460008641e-01,-1.406863352505315801e+00
-6.967718184295749184e-01,-2.233414401433979624e+00
5.820265670847268868e-01,-1.831072564381157619e+00
2.604422633335559678e-01,-9.165576966586271856e-01
-5.388418561927382777e-01,-1.969553266819578319e+00
-1.008554684076208074e+00,-4.056032865520736053e+00
-1.962625691672579054e+00,-1.213868488982125093e+01
3.496500472996936781e-01,-1.110495747353994922e+00
-1.564802771362055145e+00,-8.729364529028082131e+00
9.534419944130820279e-02,-1.145571307309782405e+00
-2.634482160822491092e-01,-1.494973123388399605e+00
6.791427754381954562e-01,-1.355729321854275415e+00
-3.020454994898641998e-01,-1.543134205621361277e+00
-3.294477863470913759e-01,-1.446301099130682166e+00
7.318707042882955927e-01,-1.202160336889541714e+00
3.350580290841175257e-01,-7.971263966136614698e-01
3.161559571827782800e-01,-8.067829782941684513e-01
4.692675898085262309e-01,-1.299756938068244549e+00
-1.535572123207105788e+00,-7.434246793581613666e+00
7.567886799869819603e-01,-1.695507851161307977e+00
6.124687940136023245e-01,-1.424100527877831590e+00
-1.016683128576497230e+00,-3.788476099044270295e+00
-2.440804736742012981e-01,-1.394801537795268054e+00
-3.930728762763118639e-02,-6.495112130933773376e-01
-1.344967844017327108e-01,-1.144189586364035893e+00
3.338599665685346718e-01,-8.902409720238846358e-01
1.431366781831183488e+00,-3.138258273578548252e+00
1.081766727672828665e+00,-2.161870423094039317e+00
-1.312219193431406250e+00,-6.130038427311659710e+00
6.220699903060487035e-01,-1.279466249314267667e+00
1.328933319535409607e+00,-2.950886731535240504e+00
3.868085206892026284e-01,-8.655092637010801671e-01
1.090980425185966940e+00,-2.723752070113644841e+00
2.012270445700765187e+00,-5.812143106009236782e+00
1.023709546106981394e+00,-2.013619619333403943e+00
2.493085956417288584e-01,-1.185446630606810547e+00
1.045088474084753472e+00,-2.394362815270010714e+00
1.448878330968911832e-01,-5.746596327718601627e-01
2.390304328495547123e-02,-1.001136904769866165e+00
-3.514142357137325368e-01,-1.617403632795603619e+00
1.563413358832108191e+00,-4.179803075939894974e+00
-8.184286659420013654e-01,-2.830146775552396132e+00
1.532367724678115994e+00,-4.183935657411941733e+00
4.998641237403713689e-01,-1.274160777360485275e+00
-1.399306174801941527e+00,-6.354437694137263115e+00
3.676492929914215724e-01,-7.468117980497556152e-01
-2.100026507651624019e+00,-1.348175410960958587e+01
6.255080168310357402e-01,-1.574861896942704398e+00
8.852314829889910142e-01,-1.621939532943028395e+00
-5.923559556520535674e-01,-2.135182642204937142e+00
1.235476959555823345e-01,-1.277114223047464137e+00
1.954157433750286277e+00,-5.464673541626666520e+00
-5.057467042619366859e-01,-1.443698436056343404e+00
-1.058907587056600486e+00,-4.086915583279355779e+00
1.481663402462598755e+00,-3.670870257099804412e+00
1.962587190530794778e+00,-5.045082785775221623e+00
3.695671847847325532e-03,-1.356018176677861842e+00
1.011463035408356248e+00,-2.551347759996853259e+00
1.341475915530881080e+00,-3.608119957314120718e+00
-7.424842325383840258e-01,-2.503441384708916750e+00
-4.853058353678683101e-01,-1.706363168038056433e+00
1.230874513154734951e+00,-2.469531093209243799e+00
1.685014278708509394e+00,-4.339905606035930674e+00
5.628808601743547912e-01,-1.399766501260403473e+00
-8.798143535020542805e-01,-3.191917290898829140e+00
1.987061111699441218e+00,-5.520145613827208919e+00
-5.309708978119644929e-01,-2.292194958475418431e+00
-3.351377811714517652e-01,-7.259131787061754437e-01
3.423378344896214620e-01,-9.212176095084378957e-01
1.554160420714774116e+00,-3.875064401779919621e+00
8.539759765522236812e-01,-1.690935961683670996e+00
4.148655003619104442e-01,-9.380200999776810988e-01
4.632885301181062232e-01,-1.202935075075619809e+00
4.351466864346607843e-02,-1.139815283660752021e+00
5.581395145185062967e-01,-1.141945567299755826e+00
-2.529560077694303022e+00,-1.982144993387201382e+01
-2.966074590697983515e-01,-1.534556523849993193e+00
2.413219349167810002e-01,-6.368365749820610322e-01
-1.151014083619507078e+00,-4.609306451809271010e+00
3.863233178115599853e-01,-9.055777834171970797e-01
-2.044712209861215269e-01,-8.404369382951211165e-01
1.755475698315489996e+00,-4.657227633914219567e+00
1.573019725214856335e+00,-3.915354465821723640e+00
-4.658055691181628433e-01,-1.494666056378752383e+00
-1.508377115666953150e-01,-1.303167715767993728e+00
-7.394756560839259307e-02,-1.034518660976920135e+00
-4.516594761596227081e-01,-1.630076212441430528e+00
1.950249840281267355e-01,-1.215346317071672733e+00
-7.582820688875901993e-01,-2.080516997118223799e+00
-1.130615334937526306e+00,-4.907289733741020399e+00
6.227112239002685623e-01,-1.716268418004861740e+00
6.295295842218108229e-01,-1.074447370563528903e+00
-8.043157596599923576e-01,-2.673788311847835164e+00
8.953554307625996023e-01,-2.196804631473991964e+00
-6.315777291653313918e-01,-2.037326559968887008e+00
2.531652380379811884e-01,-6.297722368655362946e-01
8.203440126124560416e-01,-1.777703686128089933e+00
-3.361256470371300903e-02,-3.693715590332513621e-01
4.547409121411343791e-01,-1.589012924910835123e+00
-5.164296438875717321e-01,-1.659477582936521145e+00
-1.964665834280971690e-01,-8.860744755414624585e-01
-2.058594308803403661e-01,-9.674671303941790867e-01
-7.465783465402389130e-01,-2.663974738600989767e+00
-1.767741631157820903e-01,-1.225152871853088188e+00
-1.548618298863746690e+00,-7.573887706929895103e+00
-4.911537471421046908e-01,-1.559646859281588860e+00
-2.848754933696708291e-01,-1.161063120789186387e+00
-2.561797524953801086e-01,-1.004375309206302136e+00
-2.414974458707788152e-01,-1.496333557873903874e+00
-6.176419986012892521e-02,-1.095525163204175367e+00
4.794415180860638892e-01,-1.421949634637492244e+00
8.745170741325225539e-01,-1.988185902834539442e+00
-6.497652268482670967e-01,-1.997765350262371786e+00
-1.203200855389144452e+00,-4.992548427867459004e+00
-1.042044412243102958e+00,-3.380473756851292588e+00
-4.872029211949271410e-01,-1.704676964547357620e+00
-3.519213178165090938e-01,-1.421810406858326825e+00
-7.699960661974573073e-01,-2.681197988052141490e+00
-1.296116664249894468e+00,-5.820558392734972664e+00
-4.561208274741881952e-01,-1.687080248078547395e+00
1.814266201139713708e-01,-6.913793893137998303e-01
5.950294658355647082e-01,-1.318909879032249766e+00
-5.574230531083211870e-01,-2.150478203564003099e+00
-4.129978221434340568e-01,-1.800037633156243100e+00
-9.266983088473107477e-01,-3.532185282647859026e+00
-3.143917037477642062e-02,-9.992398919973347615e-01
-8.484286341908146012e-01,-2.748697585005437816e+00
5.731278132412001014e-01,-1.649031702502768537e+00
-1.785866491934111178e+00,-1.006023751777048858e+01
-3.596296724524624122e-01,-1.416357983397778630e+00
3.011073391917420961e-01,-1.481014005785849408e+00
1.838345163225043599e-01,-1.182208757983683300e+00
2.693033663980496595e+00,-8.469004238149528518e+00
3.498000245679075415e-01,-1.255972230250971045e+00
-1.004054596842010261e+00,-3.773970131979516918e+00
-9.546424708907302881e-02,-1.106359872668969624e+00
-1.776246333466451777e+00,-1.001829111768228309e+01
-8.059974929676087807e-02,-9.464589377026350059e-01
-8.330560570007586874e-01,-2.547162008358599739e+00
9.153902755601617258e-01,-1.578256984655181272e+00
-5.495402745955348944e-01,-2.409239551464895879e+00
-1.167659157952466303e-01,-9.418610758471419597e-01
-6.355578414044034119e-01,-2.247169265195139154e+00
1.738851351853331284e+00,-4.561714152743178374e+00
-3.212427661179116933e-01,-1.476531349718693598e+00
1.832557043479201786e+00,-4.924591127504248433e+00
8.141517621182665643e-01,-1.718861992094053992e+00
4.820667273353861360e-01,-1.334873230420317469e+00
3.687331473175197161e-01,-1.296613236250933943e+00
3.937972982162515345e-01,-1.207107305896965022e+00
-1.927672579345609982e+00,-1.148603865695488047e+01
-2.788833941507565251e-01,-1.151751632789796531e+00
8.451579711843215659e-01,-1.611560890268822543e+00
-4.889718347410554333e-02,-1.152813039596816358e+00
-1.405189846803575060e+00,-6.413139661875517206e+00
-5.240445057746945245e-02,-7.911122045273930592e-01
1.704105516255491226e+00,-4.179895482057112588e+00
1.246891715534719447e+00,-2.919162921230840535e+00
-6.200400936603174540e-02,-1.093995442544544616e+00
9.514492770580865733e-01,-2.028614284591506500e+00
-3.665070203680518279e-01,-1.754104750462738727e+00
-1.703871586826718909e+00,-9.190687888161285457e+00
-9.244659881295543835e-01,-3.222386073204455581e+00
1.562888768508197801e+00,-3.798047818916879592e+00
-2.739930818293042081e-01,-1.360878639548341429e+00
-2.433839793750180724e-01,-1.190059072849006805e+00
-2.998381962748805640e-01,-1.543974472066574455e+00
1.904136589573006910e+00,-5.052361910452830784e+00
1.625958915362063273e+00,-4.204375735393108826e+00
2.218780233448133909e+00,-6.528662170466295045e+00
-1.590452104000512901e-01,-1.221751254785998331e+00
2.956244887470950711e-01,-1.034948171411087969e+00
-1.516642549420791131e+00,-7.517276392325130452e+00
1.476934426118274413e+00,-3.493160866623201688e+00
-1.167779551267934979e+00,-4.887882296733772947e+00
2.167755637626291032e-01,-5.842984920970482055e-01
-1.097302527632844082e+00,-3.986863962542368967e+00
-5.888668267386960586e-01,-2.272106934659368083e+00
-8.372624310497003286e-01,-2.979300298799525404e+00
-6.078752606758178745e-01,-2.273011672395357952e+00
-5.391227031489785881e-01,-1.979539156534605659e+00
-5.482687949250770743e-01,-1.424167534940471214e+00
8.333339117803071350e-01,-1.875505242794212934e+00
-1.104862793062520110e+00,-4.308437496680403989e+00
2.205414270138668642e-01,-8.484579623989279007e-01
1.217959152305558401e+00,-3.066001627590296597e+00
-5.131963645133960084e-01,-2.037661304210867552e+00
-7.179188907476018455e-01,-2.802286347071758055e+00
-2.305246251802508251e-01,-1.446713336114646475e+00
1.179725208360710154e+00,-3.413582735337207019e+00
1.941076309533577016e-01,-8.399620661718452119e-01
-5.312142946075985028e-01,-1.361406730279508093e+00
4.838766511880397414e-01,-1.155391744629056916e+00
-1.102292149836423318e+00,-4.737110613131453540e+00
6.813595104429479576e-01,-1.653619399685450686e+00
4.086073077017676192e-01,-1.223869106738727286e+00
-3.078084711388840988e-01,-1.606541631174511764e+00
-8.385857984472310234e-01,-2.787614158911329465e+00
-8.866809222834572957e-01,-3.022314941686057743e+00
5.348173363459102214e-01,-1.547621372843775989e+00
1.228980502489061877e+00,-2.668152546375568424e+00
-6.373077470287947799e-01,-1.826927933454606023e+00
4.583867035514842536e-01,-6.865091968094780839e-01
-2.087027018602068740e+00,-1.276570172179783214e+01
-5.846177306571995747e-01,-2.261305634194298975e+00
-3.105893287090195215e-02,-3.114126628268092389e-01
-9.096834169818336369e-01,-3.424276579798592124e+00
-9.365063747895959745e-01,-3.616865173761237173e+00
-6.677795564688862040e-01,-2.233315544928052621e+00
2.921927283263731634e-01,-1.162688224660822556e+00
-1.873290184063746977e-01,-1.066059930345618634e+00
-2.238231233324972091e+00,-1.583233905942548070e+01
-2.120700152635066171e+00,-1.397604792643964622e+01
-6.068651778571754196e-01,-1.785657583783444080e+00
4.576865860535520580e-01,-1.175613606524010146e+00
-2.747504842725234653e+00,-2.365801443629251466e+01
-4.997301761516306229e-01,-1.667950257199999786e+00
-5.262478565174211198e-01,-1.568053354149369083e+00
1.388337778208447837e+00,-3.771802127484004785e+00
-3.850218117128636486e-01,-1.359986381288260882e+00
3.829889847409284620e-01,-1.152048305399531181e+00
1.412571400874632344e-01,-9.267735397019575272e-01
-2.130566479807200597e+00,-1.378031551845129066e+01
7.682072166317372997e-01,-1.958722231416995196e+00
2.153965054562879400e-01,-1.235256128199835768e+00
5.082686396745895729e-01,-1.707005810037693250e+00
3.926237706436326746e+00,-1.184756621044482827e+01
-2.084112939498588446e+00,-1.311222196026009890e+01
1.724696649761108480e+00,-4.577881850176538592e+00
-2.874475194003555667e-01,-1.651132334643210964e+00
2.873289044030092887e-01,-1.135754651325951103e+00
-4.551224530124216988e-02,-1.398892559202389974e+00
-4.242363333980435081e-01,-1.876273392165160203e+00
-5.698329282387587513e-01,-1.892639929628019635e+00
3.295087355730091372e-01,-1.335132954611708334e+00
-1.517173696671679117e+00,-7.131736742489117375e+00
7.505791675217655667e-01,-1.642372732347221476e+00
-4.161944048852539435e-01,-1.554761773362717925e+00
-1.130069339040357779e+00,-4.621690123508680692e+00
-4.500128579958136976e-01,-1.464157457521792383e+00
1.257149216862572860e+00,-2.740435030491627622e+00
-5.353350870162231212e-01,-1.803096752140199932e+00
3.584536182096202395e-01,-9.227367035346893953e-01
-7.309562757154732804e-01,-2.604259049814106497e+00
7.579218499236195505e-01,-1.503763938726299987e+00
6.855077387902041020e-01,-1.584916978523262854e+00
1.848608833296411458e+00,-5.014641334591591004e+00
-1.755639454992155013e-01,-1.219711714401751079e+00
6.686548047579066179e-01,-1.584489210203737342e+00
9.806753953894455089e-02,-1.142195722496236687e+00
1.295871781863014327e+00,-2.940868034697497357e+00
-7.188323876087303610e-01,-2.176635240267231541e+00
7.450053128772811117e-01,-1.320736941654052865e+00
-1.946972961166816840e-01,-1.489518175564027436e+00
-6.418817710849775149e-02,-7.181129088012980777e-01
9.175248444837286188e-02,-1.050268693991553759e+00
2.522403964266773935e-01,-8.461323281469863566e-01
-1.162290431219581699e-01,-1.312157783587205362e+00
2.147131831705263449e-01,-9.463823358868386215e-01
1.578118057562184484e+00,-3.934353021385701865e+00
9.854496856152183959e-01,-2.533554187534361013e+00
8.691545924968965275e-01,-1.727239764087912022e+00
-4.555395260238707111e-01,-1.334678088177831068e+00
-8.892408282283242871e-01,-3.280730857265153233e+00
9.553005582377528393e-01,-1.745964056197440328e+00
8.760467925297942271e-01,-1.942617211257511967e+00
1.472670675750981983e+00,-3.430626068865346490e+00
-6.039806259692295232e-01,-2.652316295808025526e+00
-2.295486553603470758e-01,-6.190937068297980295e-01
-1.639484162525434163e+00,-8.143729094176146432e+00
-3.924711060608729318e-01,-1.593595184848834556e+00
9.965705105794472329e-01,-2.684118533805648354e+00
-4.664953792281979483e-01,-1.626931804092230927e+00
6.404797952008237649e-01,-1.782350020955860481e+00
-1.905031059978113395e-01,-1.058695124634007723e+00
3.240570282215606279e-01,-9.348969150941973671e-01
-1.147691389815667318e+00,-4.897107728929045223e+00
8.520944963390106319e-02,-6.914892170882886990e-01
-2.991135970900723251e+00,-2.821637639967243771e+01
-1.868961581619848489e-01,-9.213110872240251048e-01
-1.630473243715140130e+00,-8.430264246566919084e+00
1.205994516546815998e+00,-3.133521539302903225e+00
7.774073527645112280e-01,-1.434601956260646016e+00
4.666709819660810332e-01,-1.239331234923884528e+00
1.521006227159380053e+00,-4.158225714431377007e+00
-9.489165208248372396e-01,-3.193666993273550858e+00
1.747363197915558164e+00,-4.107467052478855685e+00
9.321915642603847418e-01,-2.039161416304913210e+00
-2.365552872189460309e-01,-6.943853396739871897e-01
1.135620147182944129e+00,-2.549267476014438039e+00
-1.106293512411634206e+00,-4.502224325469900812e+00
-8.245141615276735392e-01,-3.097676155724936820e+00
-6.085897232397003975e-01,-1.703410265557313119e+00
-5.289777080640152285e-01,-2.063564808194960687e+00
-1.056557642760252769e+00,-3.930924641995555024e+00
1.223083067095324994e+00,-2.971219004275514664e+00
-2.588544003698316498e-01,-1.383718500378864347e+00
3.525049683568795555e-01,-8.015639437019517199e-01
-5.703513664136805605e-01,-2.086446963519258624e+00
-1.820603300548517156e+00,-1.045106278278013434e+01
2.700573583914220865e-01,-7.217234360697091233e-01
-1.912254975419776848e+00,-1.096799012909318272e+01
-6.863404608546860852e-02,-8.826628297117420363e-01
-1.368315038832810471e+00,-6.360985200229174907e+00
1.987275999230807999e+00,-5.678061519869124218e+00
9.113627221747216955e-01,-1.958415400855688882e+00
1.057537912714804212e-01,-8.889034968020251837e-01
1.263706677654668598e+00,-3.203597627880415910e+00
-8.463159774657358358e-01,-2.856752303209529220e+00
5.434793786700929941e-01,-1.249463424006746592e+00
1.998104337187134871e-01,-1.406477099565698996e+00
2.640200813336699981e-01,-1.234113603717637897e+00
1.272353500106767843e+00,-3.109684677592222002e+00
7.324921027798022566e-01,-1.607153309683869935e+00
2.887236628250232640e-01,-5.428206580676704363e-01
-1.654887436228296149e+00,-8.604854192637889199e+00
-9.600462952794637239e-01,-3.799053099282433177e+00
-1.227089335957241428e-01,-1.036866036771271427e+00
9.337237427665123768e-02,-1.058528332961105711e+00
-1.130203724673923826e+00,-4.471736485631561564e+00
2.411676675578421136e+00,-7.073361647029752675e+00
1.516394055253572848e+00,-3.492335055636446306e+00
6.021183203924834748e-01,-1.364616645435086983e+00
7.203686128374475750e-02,-5.645079097573285631e-01
-2.122089699011516784e-01,-9.720310126131295192e-01
-9.519184600222355686e-01,-3.723890543365668382e+00
7.748051851886253449e-02,-4.206627457739678944e-01
2.577525401427506746e-01,-9.171106024227834164e-01
-1.241760575481624329e+00,-5.488027082969055392e+00
3.341764172448974390e-01,-6.318356513360285920e-01
-1.552590488247487521e-01,-6.075186457464509804e-01
-1.907807557877390980e+00,-1.132479058709187214e+01
-8.603850107795019131e-01,-3.227702997356701076e+00
-4.136055334216442447e-01,-1.613262172793537896e+00
1.887687657340190395e+00,-4.986246758676737834e+00
5.565531245337581590e-01,-9.700441052502675188e-01
-1.335481569099891352e+00,-5.806694823857141863e+00
4.860362894176369908e-01,-1.169568510785173876e+00
-1.547303988938365515e+00,-7.298791503988968365e+00
1.082691053887073318e+00,-2.500557822077219772e+00
-4.711246518178786036e-01,-1.453120393900955598e+00
-9.363618873917084473e-02,-1.136615558851024055e+00
1.325796647542190065e+00,-3.045698990618680657e+00
-1.287163568584249962e+00,-5.625320468901174209e+00
-1.397118185112991240e+00,-6.434527520045807414e+00
-5.835993263460048652e-01,-2.126952748583412323e+00
1.038378851019316595e+00,-1.965174775801410645e+00
-1.519346075476842417e+00,-7.611912781799399674e+00
-2.832155598110568828e+00,-2.545845203665074052e+01
-4.511588584089987752e-01,-1.129968915092860904e+00
5.517407999109203987e-01,-1.038115595055062457e+00
1.200261749738829264e+00,-3.358664783915213725e+00
-4.631613620853989866e-01,-1.831739257380080588e+00
-4.114266071160024296e-01,-2.018147227287799605e+00
1.153900734255747240e+00,-2.862775000225984634e+00
-1.869741699695420589e+00,-1.167231565054747122e+01
-3.885207751830092593e-01,-1.547998543481621692e+00
1.904238899250577377e-01,-1.260724522603928976e+00
4.492187212850342615e-01,-1.136813885242611066e+00
-5.098066931908825650e-01,-2.220739456119097177e+00
3.444101170584135119e-02,-9.644116414229679801e-01
-2.488327353412989495e+00,-1.935358623157570079e+01
-6.582484123338483428e-01,-1.905781837936263878e+00
4.535087125544673969e-01,-8.037647712092994556e-01
-9.822940342546795378e-01,-3.508958872516750205e+00
5.898422158959737427e-02,-1.059058046882529247e+00
4.468725008026980250e-01,-6.528372492301095509e-01
-3.425492008577649683e-01,-1.806271742250457724e+00
1.704637709965708958e-01,-1.322287570716045968e+00
-9.627325652846122628e-01,-3.623713798617231419e+00
-2.066112796960466458e-01,-6.278185147973019964e-01
6.102161695892225346e-01,-1.422037470488050070e+00
1.569729609684342164e-01,-1.015445483101778734e+00
-5.865312695639355312e-01,-2.402314442123580029e+00
2.242164042907930088e-01,-7.485737843275350745e-01
7.146097906366180030e-01,-1.316257022686750489e+00
-2.049941278577477988e+00,-1.281653573743203545e+01
1.159074064955897709e+00,-2.797525161375278291e+00
-3.362547386810719741e-01,-1.582344379513302091e+00
4.254899332402302670e-01,-1.449509538437806722e+00
1.197246923645227890e+00,-2.732368612525117868e+00
-1.371673697230465949e+00,-6.493152725744427478e+00
-7.094410024275465965e-01,-2.762807587389475739e+00
-2.885486958757048082e-01,-1.423925126562471499e+00
-7.837535211244283095e-01,-2.887135752422382406e+00
1.734936575836808492e+00,-4.720385898760011578e+00
-8.567720938267927577e-01,-2.968567970267833811e+00
-5.555467794868665932e-01,-1.926713779062080079e+00
2.043890316029767784e-01,-1.050832746355512270e+00
-1.202149526076088826e+00,-4.966839275923596198e+00
-3.956807117562638476e-01,-1.777433282034897255e+00
3.174532612501751450e-01,-1.006909304019833140e+00
-3.328604043825112435e-01,-1.361435561874308808e+00
-9.338685889994828571e-02,-1.440141686112000219e+00
-5.293321124483708617e-01,-1.620622052205592745e+00
-1.514470309180766971e+00,-7.606920177043624776e+00
3.215932113392385716e-01,-1.013492369080647881e+00
1.754933071647241549e+00,-4.369563058289610780e+00
1.840163078343812902e-02,-7.600553658626432174e-01
2.252641172475495224e-01,-9.768432037990542049e-01
6.927227551168594344e-01,-1.604269020961431202e+00
-1.269330496546699161e+00,-5.233730644391023645e+00
1.702514658129605563e+00,-4.296730943246409140e+00
2.023287964228020208e-01,-1.132815923870586383e+00
1.631856899089108914e+00,-4.405039444498735968e+00
-7.330329955239893724e-01,-3.077445845376849398e+00
1.818061922557824728e+00,-4.860360555376771252e+00
7.751554940347831213e-01,-1.695099385492089716e+00
5.530400858523584207e-01,-1.000394039879610286e+00
2.340244543531479482e-01,-8.989138134776603062e-01
-2.485286180744493700e-01,-9.188451794261572880e-01
1.200531658473872554e+00,-2.937538419037346582e+00
1.403598698480469642e-01,-6.838547040256972576e-01
-1.967069703587152274e+00,-1.213788253205597911e+01
-1.117186461707002421e+00,-4.278715396301111973e+00
-1.858457521927472933e-01,-1.528615419505541695e+00
3.099989831655550754e-01,-9.694782106487545015e-01
-5.658848889989583769e-02,-1.530925107230072246e+00
1.218970789793663245e+00,-2.885701675397580157e+00
